th,year,dstrct_id,dstrct_Kanji,当落,Win(1:3),vote,vote_pcnt,candidate_name,gender,DOB,terms,party,派閥,派閥系統,新旧,推薦
41,1996,id11_41_02,佐賀県２区,-,3,8420,6.3,平川明宏,,,,共,,,新,
41,1996,id11_41_02,佐賀県２区,-,3,1643,1.2,永田秀行,,,,合,,,新,
41,1996,id11_41_03,佐賀県３区,当,1,91871,68,保利耕輔,男,1934/9/23 0:00,7,自,,,前,
41,1996,id11_41_03,佐賀県３区,-,3,22409,16.6,天本俊正,,,,進,,,新,
41,1996,id11_41_03,佐賀県３区,-,3,11248,8.3,田中太朗,,,,合,,,新,民主
41,1996,id11_41_03,佐賀県３区,-,3,9622,7.1,山崎康弘,,,,共,,,新,
41,1996,id11_42_01,長崎県１区,当,1,84464,41.1,西岡武夫,,,11,進,自,,前,
41,1996,id11_42_01,長崎県１区,-,3,71499,34.8,宮島大典,男,1963/6/6 0:00,,自,,,新,
41,1996,id11_42_01,長崎県１区,-,3,31371,15.3,田口健二,,,,民,社,,前,
41,1996,id11_42_01,長崎県１区,-,3,18317,8.9,寺田善則,,,,共,,,新,
41,1996,id11_42_02,長崎県２区,当,1,104538,51.4,久間章生,男,1940/12/4 0:00,6,自,小,平成研,前,
41,1996,id11_42_02,長崎県２区,-,3,84375,41.5,初村謙一郎,,,,進,日,,前,
41,1996,id11_42_02,長崎県２区,-,3,14468,7.1,清水秀記,,,,共,,,新,
41,1996,id11_42_03,長崎県３区,当,1,79735,52.2,虎島和夫,,,4,自,三,清和会,前,
41,1996,id11_42_03,長崎県３区,-,3,65084,42.6,山田正彦,男,1942/4/8 0:00,,進,生,,前,
41,1996,id11_42_03,長崎県３区,-,3,7883,5.2,佐々田勇二,,,,共,,,新,
41,1996,id11_42_04,長崎県４区,当,1,95117,50.4,金子原二郎,,,5,自,宮,宏池会,前,
41,1996,id11_42_04,長崎県４区,-,3,56403,29.9,松田九郎,,,,進,自,,元,
41,1996,id11_42_04,長崎県４区,-,3,29424,15.6,山崎泉,男,1973/4/18 0:00,,民,社,,前,
41,1996,id11_42_04,長崎県４区,-,3,7092,3.8,中尾武憲,,,,共,,,新,
41,1996,id11_42_04,長崎県４区,-,3,825,0.4,藤浪敬司,,,,合,,,新,
41,1996,id11_43_01,熊本県１区,当,1,85682,44.4,細川護煕,,,2,進,日,,前,
41,1996,id11_43_01,熊本県１区,-,3,49106,25.4,岩下栄一,,,,自,,,新,
41,1996,id11_43_01,熊本県１区,-,3,27024,14,田中昭一,,,,民,社,,前,
41,1996,id11_43_01,熊本県１区,-,3,15034,7.8,野田将晴,,,,無,,,新,
41,1996,id11_43_01,熊本県１区,-,3,14569,7.5,川上紗智子,,,,共,,,新,
41,1996,id11_43_01,熊本県１区,-,3,1601,0.8,園田浩幹,,,,合,,,新,
41,1996,id11_43_02,熊本県２区,当,1,97238,50.2,野田毅,男,1941/10/3 0:00,9,進,自,,前,
41,1996,id11_43_02,熊本県２区,-,3,79245,40.9,林田彪,男,1944/4/4 0:00,,自,,,新,
41,1996,id11_43_02,熊本県２区,-,3,8983,4.6,立石武博,,,,共,,,新,
41,1996,id11_43_02,熊本県２区,-,3,8393,4.3,栗原隆,,,,会,社,,新,
41,1996,id11_43_03,熊本県３区,当,1,80725,45.1,松岡利勝,男,1945/2/25 0:00,3,自,三,清和会,前,
41,1996,id11_43_03,熊本県３区,-,3,79460,44.4,魚住汎英,,,,進,生,,元,
41,1996,id11_43_03,熊本県３区,-,3,12458,7,園田原三,,,,社,,,新,
41,1996,id11_43_03,熊本県３区,-,3,6481,3.6,安達安人,,,,共,,,新,
41,1996,id11_43_04,熊本県４区,当,1,117441,59,園田博之,男,1942/2/19 0:00,4,さ,,,前,自民・社民
41,1996,id11_43_04,熊本県４区,-,3,73231,36.8,安田公寛,,,,進,日,,新,
41,1996,id11_43_04,熊本県４区,-,3,8511,4.3,山本伸裕,,,,共,,,新,
41,1996,id11_43_05,熊本県５区,当,1,84275,49.5,矢上雅義,男,1960/8/8 0:00,2,進,日,,前,
41,1996,id11_43_05,熊本県５区,-,3,76730,45,渡瀬憲明,,,,自,河,志公会,前,
41,1996,id11_43_05,熊本県５区,-,3,7381,4.3,橋田芳昭,男,1955/10/20 0:00,,共,,,新,
41,1996,id11_43_05,熊本県５区,-,3,1944,1.1,藤田重幸,,,,合,,,新,
41,1996,id11_44_01,大分県１区,当,1,106258,59.5,村山富市,,,8,社,,,前,
41,1996,id11_44_01,大分県１区,比当,2,57301,32.1,衛藤晟一,男,1947/10/1 0:00,,自,三,清和会,前,
41,1996,id11_44_01,大分県１区,-,3,10666,6,三重野昇,,,,共,,,新,
41,1996,id11_44_01,大分県１区,-,3,2813,1.6,友沢康博,,,,合,,,新,
41,1996,id11_44_01,大分県１区,-,3,1574,0.9,亀山教明,男,1963/6/6 0:00,,無,,,新,
41,1996,id11_44_02,大分県２区,当,1,100809,74.2,衛藤征士郎,男,1941/4/29 0:00,5,自,宮,宏池会,前,
41,1996,id11_44_02,大分県２区,-,3,20889,15.4,神河照美,,,,合,,,新,
41,1996,id11_44_02,大分県２区,-,3,14197,10.4,土井正美,,,,共,,,新,
41,1996,id11_44_03,大分県３区,当,1,77936,50.7,畑英次郎,,,7,進,生,,前,
41,1996,id11_44_03,大分県３区,-,3,63440,41.3,牧野哲朗,,,,自,,,新,
41,1996,id11_44_03,大分県３区,-,3,10375,6.7,日野洋子,,,,共,,,新,
41,1996,id11_44_03,大分県３区,-,3,1998,1.3,梅木恒明,,,,合,,,新,
41,1996,id11_44_04,大分県４区,当,1,86068,51.1,横光克彦,男,1943/11/4 0:00,2,社,,,前,自民・さきがけ
41,1996,id11_44_04,大分県４区,-,3,77621,46.1,岩屋毅,男,1957/8/24 0:00,,進,さ,,元,
41,1996,id11_44_04,大分県４区,-,3,4757,2.8,三ヶ田三十四,,,,共,,,新,
41,1996,id11_45_01,宮崎県１区,当,1,78145,41.1,中山成彬,男,1943/6/7 0:00,3,自,,,元,
41,1996,id11_45_01,宮崎県１区,-,3,75152,39.6,米沢隆,男,1940/1/28 0:00,,進,民,,前,
41,1996,id11_45_01,宮崎県１区,-,3,23730,12.5,松浦利尚,,,,社,,,元,
41,1996,id11_45_01,宮崎県１区,-,3,12025,6.3,長友ちか,,,,共,,,新,
41,1996,id11_45_01,宮崎県１区,-,3,913,0.5,椎葉憲一,,,,合,,,新,
41,1996,id11_45_02,宮崎県２区,当,1,106858,55.5,江藤隆美,,,9,自,渡,志帥会,前,
41,1996,id11_45_02,宮崎県２区,-,3,73553,38.2,谷川敏通,,,,進,,,新,
41,1996,id11_45_02,宮崎県２区,-,3,10813,5.6,野田章夫,,,,共,,,新,
41,1996,id11_45_02,宮崎県２区,-,3,1370,0.7,青郷卓治,,,,合,,,新,
41,1996,id11_45_03,宮崎県３区,当,1,89671,53.1,持永和見,,,4,自,宮,宏池会,前,
41,1996,id11_45_03,宮崎県３区,-,3,62211,36.8,古川禎久,男,1965/8/3 0:00,,進,,,新,民主
41,1996,id11_45_03,宮崎県３区,-,3,16962,10,中野健,,,,共,,,新,
41,1996,id11_46_01,鹿児島県１区,当,1,70659,48.1,保岡興治,男,1939/5/11 0:00,8,自,進,,前,
41,1996,id11_46_01,鹿児島県１区,比当,2,57761,39.4,川内博史,男,1961/11/2 0:00,,民,さ,,新,新進・さきがけ
41,1996,id11_46_01,鹿児島県１区,-,3,18365,12.5,久保田薫,,,,共,,,新,
41,1996,id11_46_02,鹿児島県２区,当,1,87471,47.9,園田修光,男,1957/3/13 0:00,1,自,,,新,
41,1996,id11_46_02,鹿児島県２区,-,3,84448,46.3,徳田虎雄,,,,合,,,前,
41,1996,id11_46_02,鹿児島県２区,-,3,10618,5.8,桂田成基,,,,共,,,新,
41,1996,id11_46_03,鹿児島県３区,当,1,107385,65.8,松下忠洋,男,1939/2/9 0:00,2,自,小,平成研,前,
41,1996,id11_46_03,鹿児島県３区,-,3,41659,25.5,平田辰一郎,,,,進,自,,元,
41,1996,id11_46_03,鹿児島県３区,-,3,14151,8.7,村山智,,,,共,,,新,
41,1996,id11_46_04,鹿児島県４区,当,1,98933,63.3,小里貞利,,,7,自,宮,宏池会,前,
41,1996,id11_46_04,鹿児島県４区,比当,2,47995,30.7,浜田健一,男,1950/7/21 0:00,,社,,,前,
41,1996,id11_46_04,鹿児島県４区,-,3,9256,5.9,川浪隆幸,,,,共,,,新,
41,1996,id11_46_05,鹿児島県５区,当,1,106373,61.3,山中貞則,,,15,自,渡,志帥会,前,
41,1996,id11_46_05,鹿児島県５区,-,3,58347,33.6,橋口良一,,,,合,,,新,
41,1996,id11_46_05,鹿児島県５区,-,3,8800,5.1,福原秋一,,,,共,,,新,
41,1996,id11_47_01,沖縄県１区,当,1,52975,30.2,白保台一,男,1942/8/3 0:00,1,進,公,,新,
41,1996,id11_47_01,沖縄県１区,比当,2,47379,27,古堅実吉,,,,共,,,前,社大
41,1996,id11_47_01,沖縄県１区,比当,2,44488,25.4,下地幹郎,男,1961/8/14 0:00,,自,,,新,
41,1996,id11_47_01,沖縄県１区,-,3,23238,13.3,西銘順志郎,,,,合,,,新,
41,1996,id11_47_01,沖縄県１区,-,3,7223,4.1,島尻昇,男,1958/6/12 0:00,,さ,日,,新,民主
41,1996,id11_47_02,沖縄県２区,当,1,66421,41.3,仲村正治,男,1931/9/6 0:00,4,進,生,,前,
41,1996,id11_47_02,沖縄県２区,-,3,51689,32.2,仲本安一,,,,諸,,,新,共産・社大・新社
41,1996,id11_47_02,沖縄県２区,-,3,18696,11.6,金城浩,男,1948/5/21 0:00,,合,,,新,
41,1996,id11_47_02,沖縄県２区,-,3,18142,11.3,金城邦男,,,,自,,,新,
41,1996,id11_47_02,沖縄県２区,-,3,5801,3.6,安里仁一郎,,,,さ,,,新,民主
41,1996,id11_47_03,沖縄県３区,当,1,80534,47,上原康助,,,10,社,,,前,
41,1996,id11_47_03,沖縄県３区,比当,2,45591,26.6,嘉数知賢,男,1941/6/1 0:00,,自,,,新,
41,1996,id11_47_03,沖縄県３区,-,3,24699,14.4,高江洲義政,,,,合,,,新,
41,1996,id11_47_03,沖縄県３区,-,3,20532,12,古堅宗嘉,,,,共,,,新,
42,2000,id01_01_01,北海道１区,当,1,132514,50.7,横路孝弘,男,1941/1/3 0:00,7,民,,,前,
42,2000,id01_01_01,北海道１区,-,3,76047,29.1,木本由孝,,,,自,,,新,保守
42,2000,id01_01_01,北海道１区,-,3,32267,12.3,小村貞三,,,,共,,,新,
42,2000,id01_01_01,北海道１区,-,3,20554,7.9,八田信之,,,,由,,,新,
42,2000,id01_01_02,北海道２区,当,1,76276,31.2,吉川貴盛,男,1950/10/20 0:00,2,自,小,平成研,前,保守
42,2000,id01_01_02,北海道２区,-,3,63965,26.1,石田幸子,,,,民,,,新,
42,2000,id01_01_02,北海道２区,-,3,60461,24.7,紙智子,,,,共,,,新,
42,2000,id01_01_02,北海道２区,-,3,19775,8.1,松木謙公,男,1959/2/22 0:00,,無,,,新,
42,2000,id01_01_02,北海道２区,-,3,15722,6.4,浅野隆雄,男,1956/6/16 0:00,,社,,,新,
42,2000,id01_01_02,北海道２区,-,3,8456,3.5,藤田勉,,,,自連,,,新,
42,2000,id01_01_03,北海道３区,当,1,96653,40.5,荒井聡,,,2,民,,,元,
42,2000,id01_01_03,北海道３区,-,3,90694,38,石崎岳,男,1955/7/9 0:00,,自,森,清和会,前,保守
42,2000,id01_01_03,北海道３区,比当,2,41499,17.4,児玉健次,,,,共,,,前,
42,2000,id01_01_03,北海道３区,-,3,9909,4.2,横山充洋,,,,自連,,,新,
42,2000,id01_01_04,北海道４区,当,1,88825,42.9,佐藤静雄,男,1941/10/9 0:00,4,自,江,志帥会,前,保守
42,2000,id01_01_04,北海道４区,-,3,81805,39.5,池田隆一,,,,民,,,元,
42,2000,id01_01_04,北海道４区,-,3,36257,17.5,琴坂禎子,,,,共,,,新,
42,2000,id01_01_05,北海道５区,当,1,123680,46,町村信孝,男,1944/10/17 0:00,6,自,森,清和会,前,公明・保守
42,2000,id01_01_05,北海道５区,-,3,84631,31.4,小林千代美,女,1968/12/8 0:00,,民,,,新,
42,2000,id01_01_05,北海道５区,-,3,35006,13,宮内聡,男,1963/4/10 0:00,,共,,,新,
42,2000,id01_01_05,北海道５区,-,3,25845,9.6,小野健太郎,,,,由,,,新,
42,2000,id01_01_06,北海道６区,当,1,70680,39.9,佐々木秀典,,,4,民,,,前,
42,2000,id01_01_06,北海道６区,-,3,68781,38.9,今津寛,男,1946/9/30 0:00,,自,小,平成研,元,保守
42,2000,id01_01_06,北海道６区,-,3,21376,12.1,真下紀子,,,,共,,,新,
42,2000,id01_01_06,北海道６区,-,3,16104,9.1,西川将人,男,1968/11/7 0:00,,由,,,新,
42,2000,id01_01_07,北海道７区,当,1,94290,49.2,金田英行,男,1942/12/30 0:00,3,自,森,清和会,前,保守
42,2000,id01_01_07,北海道７区,-,3,85553,44.6,桜庭康喜,,,,民,,,新,社民
42,2000,id01_01_07,北海道７区,-,3,11889,6.2,猿子昌正,,,,共,,,新,
42,2000,id01_01_08,北海道８区,当,1,123638,47.3,鉢呂吉雄,男,1948/1/25 0:00,4,民,,,前,社民
42,2000,id01_01_08,北海道８区,-,3,111551,42.7,佐藤孝行,,,,自,江,志帥会,前,保守
42,2000,id01_01_08,北海道８区,-,3,26345,10.1,原田有康,男,1948/8/29 0:00,,共,,,新,
42,2000,id01_01_09,北海道９区,当,1,131500,45.5,鳩山由紀夫,男,1947/2/11 0:00,5,民,,,前,
42,2000,id01_01_09,北海道９区,比当,2,128975,44.6,岩倉博文,男,1950/1/15 0:00,,自,,,新,公明・保守
42,2000,id01_01_09,北海道９区,-,3,28840,10,田沢裕一,,,,共,,,新,
42,2000,id01_01_10,北海道１０区,当,1,106221,48.2,小平忠正,男,1942/3/18 0:00,4,民,,,前,
42,2000,id01_01_10,北海道１０区,-,3,87196,39.6,山下貴史,男,1952/10/24 0:00,,自,,,新,保守
42,2000,id01_01_10,北海道１０区,-,3,26875,12.2,田中弓夫,,,,共,,,新,
42,2000,id01_01_11,北海道１１区,当,1,112297,57.7,中川昭一,男,1953/7/19 0:00,6,自,江,志帥会,前,公明・保守
42,2000,id01_01_11,北海道１１区,-,3,57486,29.6,出田基子,,,,民,,,新,
42,2000,id01_01_11,北海道１１区,-,3,24717,12.7,浅沼双枝,,,,共,,,新,
42,2000,id01_01_12,北海道１２区,当,1,100502,53.2,武部勤,男,1941/5/1 0:00,5,自,山,近未来,前,公明・保守
42,2000,id01_01_12,北海道１２区,-,3,74163,39.3,永井哲男,,,,民,,,元,
42,2000,id01_01_12,北海道１２区,-,3,14109,7.5,村口照美,,,,共,,,新,
42,2000,id01_01_13,北海道１３区,当,1,86567,46.9,北村直人,男,1947/7/7 0:00,5,自,加,宏池会,前,保守
42,2000,id01_01_13,北海道１３区,-,3,55732,30.2,仲野博子,女,1959/3/3 0:00,,民,,,新,
42,2000,id01_01_13,北海道１３区,-,3,25169,13.6,鰐淵俊之,,,,由,進,,前,
42,2000,id01_01_13,北海道１３区,-,3,16055,8.7,渋谷肇,,,,共,,,新,
42,2000,id01_01_13,北海道１３区,-,3,1071,0.6,加藤真一,,,,諸,,,新,
42,2000,id02_02_01,青森県１区,当,1,96691,51.4,津島雄二,男,1930/1/24 0:00,9,自,小,平成研,前,保守
42,2000,id02_02_01,青森県１区,-,3,40706,21.6,今村修,,,,社,,,元,
42,2000,id02_02_01,青森県１区,-,3,34645,18.4,戸来勉,,,,民,,,新,自由・無所属の会
42,2000,id02_02_01,青森県１区,-,3,16094,8.6,堀幸光,,,,共,,,新,
42,2000,id02_02_02,青森県２区,当,1,80338,46.9,三村申吾,,,1,無会,,,新,民主・自由
42,2000,id02_02_02,青森県２区,-,3,74118,43.3,江渡聡徳,男,1955/10/12 0:00,,自,河,志公会,前,保守
42,2000,id02_02_02,青森県２区,-,3,13112,7.7,木下千代治,男,1933/1/5 0:00,,社,,,新,
42,2000,id02_02_02,青森県２区,-,3,3645,2.1,工藤内記,,,,共,,,新,
42,2000,id02_02_03,青森県３区,当,1,93602,56.6,大島理森,男,1946/9/6 0:00,6,自,河,志公会,前,保守
42,2000,id02_02_03,青森県３区,-,3,64203,38.8,田名部匡代,女,1969/7/10 0:00,,民,,,新,自由・無所属の会
42,2000,id02_02_03,青森県３区,-,3,7540,4.6,松橋三夫,男,1949/7/14 0:00,,共,,,新,
42,2000,id02_02_04,青森県４区,当,1,126056,69,木村太郎,男,1965/7/20 0:00,2,自,森,清和会,前,公明・保守
42,2000,id02_02_04,青森県４区,-,3,36354,19.9,田沢摩希子,,,,社,,,新,
42,2000,id02_02_04,青森県４区,-,3,20334,11.1,遠藤節子,,,,共,,,新,
42,2000,id02_03_01,岩手県１区,当,1,74835,43,達増拓也,男,1964/6/10 0:00,2,由,進,,前,
42,2000,id02_03_01,岩手県１区,-,3,65597,37.7,玉沢徳一郎,男,1937/12/16 0:00,,自,森,清和会,前,公明・保守
42,2000,id02_03_01,岩手県１区,-,3,17309,9.9,後藤百合子,,,,社,,,新,
42,2000,id02_03_01,岩手県１区,-,3,9261,5.3,佐藤隆五郎,,,,共,,,新,
42,2000,id02_03_01,岩手県１区,-,3,6964,4,藤倉喜久治,,,,民,,,新,
42,2000,id02_03_02,岩手県２区,当,1,119022,58.7,鈴木俊一,男,1953/4/13 0:00,4,自,加,宏池会,前,公明・保守
42,2000,id02_03_02,岩手県２区,比当,2,53743,26.5,工藤堅太郎,,,,由,進,,元,
42,2000,id02_03_02,岩手県２区,-,3,19567,9.6,八田通孝,,,,社,,,新,
42,2000,id02_03_02,岩手県２区,-,3,10493,5.2,西山剛,,,,共,,,新,
42,2000,id02_03_03,岩手県３区,当,1,58776,30.9,黄川田徹,男,1953/10/14 0:00,1,由,,,新,
42,2000,id02_03_03,岩手県３区,-,3,52368,27.5,中村力,,,,無,,,元,
42,2000,id02_03_03,岩手県３区,-,3,30623,16.1,志賀節,,,,自,河,志公会,元,
42,2000,id02_03_03,岩手県３区,-,3,20000,10.5,佐々木洋平,,,,保,由,,前,
42,2000,id02_03_03,岩手県３区,-,3,15483,8.1,熊谷修二,,,,民,,,新,
42,2000,id02_03_03,岩手県３区,-,3,10414,5.5,菊池幸夫,男,1959/1/3 0:00,,共,,,新,
42,2000,id02_03_03,岩手県３区,-,3,2846,1.5,加藤正,,,,無,,,新,
42,2000,id02_03_04,岩手県４区,当,1,119099,59.7,小沢一郎,男,1942/5/24 0:00,11,由,進,,前,
42,2000,id02_03_04,岩手県４区,-,3,37417,18.8,木村幸弘,,,,社,,,新,
42,2000,id02_03_04,岩手県４区,-,3,28926,14.5,井形厚一,,,,自,,,新,保守
42,2000,id02_03_04,岩手県４区,-,3,14051,7,坂本良子,,,,共,,,新,
42,2000,id02_04_01,宮城県１区,当,1,88864,42,今野東,男,1947/12/17 0:00,1,民,,,新,
42,2000,id02_04_01,宮城県１区,-,3,73839,34.9,愛知和男,男,1937/7/20 0:00,,自,小,平成研,前,公明・保守
42,2000,id02_04_01,宮城県１区,-,3,28281,13.4,遠藤いく子,,,,共,,,新,
42,2000,id02_04_01,宮城県１区,-,3,20416,9.7,沖田捷夫,,,,社,,,新,
42,2000,id02_04_02,宮城県２区,当,1,99498,47.8,鎌田さゆり,女,1965/1/8 0:00,1,民,,,新,
42,2000,id02_04_02,宮城県２区,-,3,87949,42.2,中野正志,男,1948/2/29 0:00,,自,森,清和会,前,保守
42,2000,id02_04_02,宮城県２区,-,3,20914,10,津田宣勝,,,,共,,,新,
42,2000,id02_04_03,宮城県３区,当,1,84278,52,三塚博,,,10,自,森,清和会,前,公明・保守
42,2000,id02_04_03,宮城県３区,-,3,40896,25.2,小山克博,,,,民,,,新,
42,2000,id02_04_03,宮城県３区,-,3,22501,13.9,堀誠,男,1973/11/9 0:00,,由,,,新,
42,2000,id02_04_03,宮城県３区,-,3,14429,8.9,加藤幹夫,男,1963/12/10 0:00,,共,,,新,
42,2000,id02_04_04,宮城県４区,当,1,104711,57.5,伊藤宗一郎,,,13,自,河,志公会,前,公明・保守
42,2000,id02_04_04,宮城県４区,-,3,49973,27.4,作並ゆきの,,,,民,,,新,
42,2000,id02_04_04,宮城県４区,-,3,27478,15.1,佐藤道子,,,,共,,,新,
42,2000,id02_04_05,宮城県５区,当,1,69459,47.2,安住淳,男,1962/1/17 0:00,2,民,,,前,
42,2000,id02_04_05,宮城県５区,-,3,68237,46.4,土井喜美夫,,,,自,,,新,公明・保守
42,2000,id02_04_05,宮城県５区,-,3,9355,6.4,原伸雄,,,,共,,,新,
42,2000,id02_04_06,宮城県６区,当,1,59588,37.7,大石正光,,,5,民,進,,前,
42,2000,id02_04_06,宮城県６区,-,3,44629,28.2,佐藤久一郎,,,,自,,,新,公明・保守
42,2000,id02_04_06,宮城県６区,比当,2,41170,26,菅野哲雄,男,1948/10/22 0:00,,社,,,新,
42,2000,id02_04_06,宮城県６区,-,3,7427,4.7,芳賀芳昭,,,,共,,,新,
42,2000,id02_04_06,宮城県６区,-,3,5448,3.4,伊藤智巳,,,,無,,,新,
42,2000,id02_05_01,秋田県１区,当,1,101848,44,二田孝治,男,1938/5/4 0:00,5,自,加,宏池会,前,公明・保守
42,2000,id02_05_01,秋田県１区,比当,2,101313,43.8,佐藤敬夫,男,1935/6/4 0:00,,民,政,,前,社民
42,2000,id02_05_01,秋田県１区,-,3,17738,7.7,今川和信,男,1964/9/27 0:00,,共,,,新,
42,2000,id02_05_01,秋田県１区,-,3,10463,4.5,船川克夫,,,,由,,,新,
42,2000,id02_05_02,秋田県２区,当,1,89428,54.3,野呂田芳成,男,1929/10/25 0:00,6,自,小,平成研,前,公明・保守
42,2000,id02_05_02,秋田県２区,-,3,49443,30,畠山健治郎,,,,社,,,前,民主
42,2000,id02_05_02,秋田県２区,-,3,13090,7.9,菊地時子,,,,共,,,新,
42,2000,id02_05_02,秋田県２区,-,3,12736,7.7,工藤富裕,,,,由,,,新,
42,2000,id02_05_03,秋田県３区,当,1,170176,63,村岡兼造,,,9,自,小,平成研,前,公明・保守
42,2000,id02_05_03,秋田県３区,-,3,45572,16.9,中島達郎,,,,民,,,新,
42,2000,id02_05_03,秋田県３区,-,3,37876,14,笹山登生,,,,由,進,,前,
42,2000,id02_05_03,秋田県３区,-,3,16517,6.1,和賀正雄,,,,共,,,新,
42,2000,id02_06_01,山形県１区,当,1,90349,52,鹿野道彦,男,1942/1/24 0:00,9,民,政,,前,社民
42,2000,id02_06_01,山形県１区,-,3,70290,40.5,遠藤利明,男,1950/1/17 0:00,,自,加,宏池会,前,保守
42,2000,id02_06_01,山形県１区,-,3,12996,7.5,佐藤亜希子,,,,共,,,新,
42,2000,id02_06_02,山形県２区,当,1,93819,51.3,遠藤武彦,男,1938/10/5 0:00,4,自,山,近未来,前,公明・保守
42,2000,id02_06_02,山形県２区,-,3,77491,42.3,近藤洋介,男,1965/5/19 0:00,,無,,,新,民主
42,2000,id02_06_02,山形県２区,-,3,11718,6.4,太田俊男,,,,共,,,新,
42,2000,id02_06_03,山形県３区,当,1,88069,57.2,近岡理一郎,,,7,自,小,平成研,前,保守
42,2000,id02_06_03,山形県３区,-,3,55891,36.3,斉藤昌助,,,,社,,,新,民主（支持）
42,2000,id02_06_03,山形県３区,-,3,9944,6.5,工藤美恵子,,,,共,,,新,
42,2000,id02_06_04,山形県４区,当,1,131181,72.1,加藤紘一,男,1939/6/17 0:00,10,自,加,宏池会,前,保守
42,2000,id02_06_04,山形県４区,-,3,36086,19.8,寒河江孝允,,,,民,,,新,社民
42,2000,id02_06_04,山形県４区,-,3,14584,8,佐藤雅之,男,1972/9/22 0:00,,共,,,新,
42,2000,id02_07_01,福島県１区,当,1,89353,30.2,佐藤剛男,男,1937/7/16 0:00,3,自,山,近未来,前,保守
42,2000,id02_07_01,福島県１区,-,3,68874,23.3,亀岡偉民,男,1955/9/10 0:00,,無,,,新,
42,2000,id02_07_01,福島県１区,-,3,56838,19.2,木幡弘道,,,,民,政,,前,
42,2000,id02_07_01,福島県１区,-,3,32166,10.9,石原健太郎,,,,由,,,元,
42,2000,id02_07_01,福島県１区,-,3,28251,9.6,佐藤恒晴,,,,社,,,元,
42,2000,id02_07_01,福島県１区,-,3,19927,6.7,新美正代,,,,共,,,新,
42,2000,id02_07_02,福島県２区,当,1,116835,52.5,根本匠,男,1951/3/7 0:00,3,自,加,宏池会,前,保守
42,2000,id02_07_02,福島県２区,-,3,80005,35.9,増子輝彦,男,1947/10/8 0:00,,民,進,,元,
42,2000,id02_07_02,福島県２区,-,3,14186,6.4,村上武,,,,社,,,新,
42,2000,id02_07_02,福島県２区,-,3,11714,5.3,飛田利光,,,,共,,,新,
42,2000,id02_07_03,福島県３区,当,1,118385,53.8,玄葉光一郎,男,1964/5/20 0:00,3,民,,,前,
42,2000,id02_07_03,福島県３区,-,3,91081,41.4,穂積良行,,,,自,河,志公会,前,保守
42,2000,id02_07_03,福島県３区,-,3,10683,4.9,鈴木正一,,,,共,,,新,
42,2000,id02_07_04,福島県４区,当,1,102631,50.7,渡部恒三,男,1932/5/24 0:00,11,無会,進,,前,民主・公明・自由
42,2000,id02_07_04,福島県４区,-,3,88501,43.7,山内日出夫,,,,自,加,宏池会,新,保守
42,2000,id02_07_04,福島県４区,-,3,11312,5.6,原田俊広,男,1959/8/8 0:00,,共,,,新,
42,2000,id02_07_05,福島県５区,当,1,109270,52.6,吉野正芳,男,1948/8/8 0:00,1,自,森,清和会,新,公明・保守
